Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude
767-05-1286,,C1335,Naypyitaw,Member,Female,Home and lifestyle,83.77,10,41.885,837.7,26-08-2019,12:10,Ewallet,502.62,4.761904762,335.08,5.67,96.0785,19.7633
340-21-9136,,C1855,Yangon,Member,Female,Sports and travel,40.05,6,12.015,240.3,13-07-2019,11:40,Cash,160.2,4.761904762,80.1,9.7,96.1735,16.8409
405-31-3305,,C1622,Yangon,Member,Male,Fashion accessories,43.13,14,30.191,603.82,25-10-2019,18:31,Credit card,431.3,4.761904762,172.52,5.5,96.1735,16.8409
731-59-7531,,C1213,Mandalay,Member,Male,Health and beauty,72.57,15,54.4275,1088.55,23-05-2019,17:58,Cash,580.56,4.761904762,507.99,5.52,96.0891,21.9588
676-39-6028,,C1884,Yangon,Member,Female,Electronic accessories,64.44,7,22.554,451.08,14-06-2019,17:04,Cash,322.2,4.761904762,128.88,6.6,96.1735,16.8409
502-05-1910,,C1760,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,195.54,03-09-2019,20:35,Credit card,195.54,4.761904762,0,6.3,96.1735,16.8409
485-30-8700,,C1803,Yangon,Normal,Female,Health and beauty,33.26,5,8.315,166.3,06-12-2019,16:10,Credit card,166.3,4.761904762,0,4.2,96.1735,16.8409
598-47-9715,,C1377,Naypyitaw,Normal,Male,Health and beauty,84.07,5,21.0175,420.35,25-04-2019,16:54,Ewallet,336.28,4.761904762,84.07,4.62,96.0785,19.7633
701-69-8742,,C1249,Mandalay,Normal,Male,Health and beauty,34.37,14,24.059,481.18,26-11-2019,10:11,Ewallet,343.7,4.761904762,137.48,8.04,96.0891,21.9588
575-67-1508,,C1699,Yangon,Normal,Male,Health and beauty,38.6,1,1.93,38.6,24-03-2019,11:26,Ewallet,38.6,4.761904762,0,6.7,96.1735,16.8409
541-08-3113,,C1423,Naypyitaw,Normal,Male,Health and beauty,65.97,10,32.985,659.7,03-11-2019,20:29,Cash,527.76,4.761904762,131.94,8.82,96.0785,19.7633
246-11-3901,,C1498,Naypyitaw,Normal,Female,Health and beauty,32.8,12,19.68,393.6,27-08-2019,12:12,Cash,328,4.761904762,65.6,6.51,96.0785,19.7633
674-15-9296,,C1818,Yangon,Normal,Male,Health and beauty,37.14,5,9.285,185.7,03-03-2019,13:05,Ewallet,185.7,4.761904762,0,5,96.1735,16.8409
305-18-3552,,C1265,Mandalay,Member,Male,Health and beauty,60.38,20,60.38,1207.6,31-10-2019,16:19,Cash,603.8,4.761904762,603.8,7.2,96.0891,21.9588
493-65-6248,,C1358,Naypyitaw,Member,Female,Health and beauty,36.98,17,31.433,628.66,13-06-2019,19:48,Credit card,369.8,4.761904762,258.86,7.35,96.0785,19.7633
438-01-4015,,C1252,Mandalay,Member,Female,Health and beauty,49.49,8,19.796,395.92,18-12-2019,15:25,Ewallet,197.96,4.761904762,197.96,7.92,96.0891,21.9588
709-58-4068,,C1290,Mandalay,Normal,Female,Health and beauty,41.09,14,28.763,575.26,28-12-2019,14:42,Cash,410.9,4.761904762,164.36,8.76,96.0891,21.9588
795-49-7276,,C1615,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,148.6,29-11-2019,18:59,Ewallet,148.6,4.761904762,0,8.3,96.1735,16.8409
556-72-8512,,C1384,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,22.96,04-06-2019,20:47,Cash,22.96,4.761904762,0,4.515,96.0785,19.7633
627-95-3243,,C1228,Mandalay,Member,Female,Home and lifestyle,77.68,18,69.912,1398.24,12-06-2019,13:21,Ewallet,699.12,4.761904762,699.12,10,96.0891,21.9588
686-41-0932,,C1203,Mandalay,Normal,Female,Fashion accessories,34.7,3,5.205,104.1,18-03-2019,19:48,Ewallet,69.4,4.761904762,34.7,9.84,96.0891,21.9588
510-09-5628,,C1853,Yangon,Member,Female,Fashion accessories,19.66,14,13.762,275.24,13-08-2019,18:20,Credit card,196.6,4.761904762,78.64,7.2,96.1735,16.8409
608-04-3797,,C1262,Mandalay,Member,Female,Health and beauty,25.32,15,18.99,379.8,15-01-2019,20:24,Ewallet,202.56,4.761904762,177.24,10,96.0891,21.9588
148-82-2527,,C1473,Naypyitaw,Member,Female,Home and lifestyle,12.12,17,10.302,206.04,12-06-2019,13:44,Credit card,121.2,4.761904762,84.84,8.82,96.0785,19.7633
437-53-3084,,C1295,Mandalay,Normal,Male,Fashion accessories,99.89,3,14.9835,299.67,02-09-2019,11:48,Ewallet,199.78,4.761904762,99.89,8.52,96.0891,21.9588
632-32-4574,,C1294,Mandalay,Normal,Male,Sports and travel,75.92,11,41.756,835.12,14-11-2019,14:14,Cash,607.36,4.761904762,227.76,6.6,96.0891,21.9588
556-97-7101,,C1463,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,126.44,12-12-2019,15:51,Cash,126.44,4.761904762,0,8.925,96.0785,19.7633
862-59-8517,,C1356,Naypyitaw,Normal,Female,Food and beverages,90.24,7,31.584,631.68,04-04-2019,11:17,Cash,541.44,4.761904762,90.24,6.51,96.0785,19.7633
401-18-8016,,C1261,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,98.13,11-05-2019,17:36,Cash,98.13,4.761904762,0,,96.0891,21.9588
420-18-8989,,C1647,Yangon,Member,Female,Sports and travel,51.52,11,28.336,566.72,31-05-2019,15:47,Cash,412.16,4.761904762,154.56,,96.1735,16.8409
277-63-2961,,C1223,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,73.97,13-07-2019,15:53,Credit card,73.97,4.761904762,0,,96.0891,21.9588
573-98-8548,,C1307,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,31.9,30-07-2019,12:40,Ewallet,31.9,4.761904762,0,,96.0785,19.7633
620-02-2046,C,C1368,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,138.8,30-08-2019,19:48,Ewallet,138.8,4.761904762,0,,96.0785,19.7633
282-35-2475,B,C1221,Mandalay,Normal,Female,Sports and travel,93.31,3,13.9965,279.93,04-08-2019,17:53,Cash,186.62,4.761904762,93.31,,96.0891,21.9588
511-54-3087,B,C1289,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,88.45,17-07-2019,16:36,Credit card,88.45,4.761904762,0,,96.0891,21.9588
726-29-6793,A,C1867,Yangon,Member,Male,Electronic accessories,24.18,11,13.299,265.98,20-10-2019,20:54,Ewallet,193.44,4.761904762,72.54,,96.1735,16.8409
387-49-4215,B,C1218,Mandalay,Member,Female,Sports and travel,48.5,6,14.55,291,21-12-2019,12:50,Cash,145.5,4.761904762,145.5,,96.0891,21.9588
862-17-9201,B,C1262,Mandalay,Normal,Female,Food and beverages,84.05,8,33.62,672.4,29-04-2019,10:48,Credit card,504.3,4.761904762,168.1,,96.0891,21.9588
291-21-5991,B,C1209,Mandalay,Member,Male,Sports and travel,61.29,10,30.645,612.9,24-10-2019,14:28,Cash,306.45,4.761904762,306.45,8.4,96.0891,21.9588
602-80-9671,C,C1474,Naypyitaw,Member,Female,Sports and travel,15.95,10,7.975,159.5,12-09-2019,17:15,Credit card,95.7,4.761904762,63.8,5.355,96.0785,19.7633
347-72-6115,B,C1228,Mandalay,Member,Female,Sports and travel,90.74,14,63.518,1270.36,13-03-2019,18:03,Credit card,635.18,4.761904762,635.18,7.44,96.0891,21.9588
209-61-0206,A,C1748,Yangon,Normal,Female,Sports and travel,42.91,5,10.7275,214.55,16-09-2019,17:29,Ewallet,214.55,4.761904762,0,6.1,96.1735,16.8409
595-27-4851,A,C1749,Yangon,Normal,Female,Sports and travel,54.28,7,18.998,379.96,11-10-2019,18:05,Ewallet,379.96,4.761904762,0,9.3,96.1735,16.8409
189-52-0236,A,C1638,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,696.85,03-05-2019,12:07,Cash,696.85,4.761904762,0,7.6,96.1735,16.8409
503-07-0930,C,C1369,Naypyitaw,Member,Male,Sports and travel,58.39,11,32.1145,642.29,07-08-2019,19:49,Credit card,408.73,4.761904762,233.56,8.61,96.0785,19.7633
413-20-6708,C,C1477,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,51.47,06-06-2019,15:52,Ewallet,51.47,4.761904762,0,8.925,96.0785,19.7633
425-85-2085,B,C1298,Mandalay,Member,Male,Health and beauty,54.86,10,27.43,548.6,06-09-2019,16:48,Ewallet,274.3,4.761904762,274.3,10,96.0891,21.9588
521-18-7827,C,C1417,Naypyitaw,Member,Male,Home and lifestyle,39.39,8,15.756,315.12,15-03-2019,20:46,Credit card,196.95,4.761904762,118.17,9.135,96.0785,19.7633
220-28-1851,A,C1781,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,69.46,09-08-2019,18:14,Ewallet,69.46,4.761904762,0,9.7,96.1735,16.8409
600-38-9738,C,C1476,Naypyitaw,Member,Male,Sports and travel,71.92,8,28.768,575.36,26-10-2019,15:05,Credit card,359.6,4.761904762,215.76,4.515,96.0785,19.7633
734-91-1155,B,C1238,Mandalay,Normal,Female,Electronic accessories,45.71,4,9.142,182.84,05-01-2019,10:34,Credit card,137.13,4.761904762,45.71,9.24,96.0891,21.9588
451-28-5717,C,C1328,Naypyitaw,Member,Female,Home and lifestyle,83.17,10,41.585,831.7,02-11-2019,11:23,Cash,499.02,4.761904762,332.68,7.665,96.0785,19.7633
609-81-8548,A,C1676,Yangon,Member,Female,Home and lifestyle,37.44,8,14.976,299.52,14-06-2019,13:55,Credit card,224.64,4.761904762,74.88,5.9,96.1735,16.8409
133-14-7229,C,C1375,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,125.74,11-04-2019,11:43,Cash,125.74,4.761904762,0,5.25,96.0785,19.7633
534-01-4457,A,C1801,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,490.26,30-11-2019,14:36,Credit card,490.26,4.761904762,0,8,96.1735,16.8409
719-89-8991,A,C1795,Yangon,Member,Female,Sports and travel,91.41,7,31.9935,639.87,27-09-2019,16:03,Ewallet,457.05,4.761904762,182.82,7.1,96.1735,16.8409
286-62-6248,B,C1282,Mandalay,Normal,Male,Fashion accessories,39.21,6,11.763,235.26,20-02-2019,20:03,Credit card,156.84,4.761904762,78.42,10,96.0891,21.9588
339-38-9982,B,C1241,Mandalay,Member,Male,Fashion accessories,59.86,4,11.972,239.44,23-08-2019,14:55,Ewallet,119.72,4.761904762,119.72,8.04,96.0891,21.9588
827-44-5872,B,C1202,Mandalay,Member,Female,Food and beverages,54.36,20,54.36,1087.2,02-05-2019,11:28,Credit card,543.6,4.761904762,543.6,7.32,96.0891,21.9588
827-77-7633,A,C1647,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,882.81,09-01-2019,19:41,Cash,882.81,4.761904762,0,9.3,96.1735,16.8409
287-83-1405,A,C1800,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,152.58,03-11-2019,19:01,Ewallet,152.58,4.761904762,0,7,96.1735,16.8409
435-13-4908,A,C1702,Yangon,Member,Male,Fashion accessories,86.68,11,47.674,953.48,04-03-2019,18:04,Credit card,693.44,4.761904762,260.04,7.2,96.1735,16.8409
857-67-9057,B,C1239,Mandalay,Normal,Male,Electronic accessories,22.95,14,16.065,321.3,23-02-2019,19:20,Ewallet,229.5,4.761904762,91.8,9.84,96.0891,21.9588
236-27-1144,C,C1448,Naypyitaw,Normal,Female,Food and beverages,16.31,11,8.9705,179.41,04-02-2019,10:31,Ewallet,146.79,4.761904762,32.62,8.82,96.0785,19.7633
892-05-6689,A,C1685,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,141.6,19-08-2019,13:28,Ewallet,141.6,4.761904762,0,6.2,96.1735,16.8409
583-41-4548,C,C1330,Naypyitaw,Normal,Male,Home and lifestyle,16.67,8,6.668,133.36,15-10-2019,11:36,Ewallet,116.69,4.761904762,16.67,7.77,96.0785,19.7633
339-12-4827,B,C1239,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,73.96,17-02-2019,11:32,Credit card,73.96,4.761904762,0,6,96.0891,21.9588
643-38-7867,A,C1606,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,97.94,03-01-2019,11:44,Ewallet,97.94,4.761904762,0,6.9,96.1735,16.8409
308-81-0538,A,C1813,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,292.2,12-12-2019,17:16,Credit card,292.2,4.761904762,0,4.9,96.1735,16.8409
358-88-9262,C,C1409,Naypyitaw,Member,Female,Food and beverages,87.48,10,43.74,874.8,21-04-2019,18:43,Ewallet,524.88,4.761904762,349.92,5.355,96.0785,19.7633
460-35-4390,A,C1795,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,92.04,09-09-2019,11:00,Ewallet,92.04,4.761904762,0,9.1,96.1735,16.8409
343-87-0864,C,C1464,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,75.88,27-11-2019,10:30,Credit card,75.88,4.761904762,0,7.455,96.0785,19.7633
173-50-1108,B,C1245,Mandalay,Member,Female,Sports and travel,20.18,8,8.072,161.44,10-07-2019,12:14,Credit card,80.72,4.761904762,80.72,6,96.0891,21.9588
243-47-2663,C,C1407,Naypyitaw,Member,Male,Electronic accessories,18.77,10,9.385,187.7,24-03-2019,16:43,Credit card,112.62,4.761904762,75.08,5.775,96.0785,19.7633
841-18-8232,B,C1268,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,71.2,01-06-2019,20:40,Credit card,71.2,4.761904762,0,10,96.0891,21.9588
701-23-5550,B,C1205,Mandalay,Member,Male,Sports and travel,38.81,8,15.524,310.48,26-10-2019,13:40,Ewallet,155.24,4.761904762,155.24,5.88,96.0891,21.9588
647-50-1224,A,C1898,Yangon,Normal,Female,Sports and travel,29.42,10,14.71,294.2,05-09-2019,16:23,Ewallet,294.2,4.761904762,0,8.9,96.1735,16.8409
541-48-8554,A,C1641,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,548.55,28-07-2019,12:08,Credit card,548.55,4.761904762,0,6,96.1735,16.8409
539-21-7227,B,C1275,Mandalay,Normal,Female,Sports and travel,51.54,7,18.039,360.78,28-04-2019,17:45,Cash,257.7,4.761904762,103.08,5.04,96.0891,21.9588
213-32-1216,A,C1805,Yangon,Normal,Female,Sports and travel,66.06,6,19.818,396.36,18-01-2019,10:28,Cash,396.36,4.761904762,0,7.3,96.1735,16.8409
747-58-7183,B,C1208,Mandalay,Normal,Male,Sports and travel,57.27,4,11.454,229.08,16-02-2019,20:31,Ewallet,171.81,4.761904762,57.27,7.8,96.0891,21.9588
582-52-8065,B,C1246,Mandalay,Normal,Female,Sports and travel,54.31,13,35.3015,706.03,30-09-2019,10:49,Cash,488.79,4.761904762,217.24,10,96.0891,21.9588
210-57-1719,B,C1244,Mandalay,Normal,Female,Sports and travel,58.24,13,37.856,757.12,28-12-2019,12:34,Cash,524.16,4.761904762,232.96,10,96.0891,21.9588
399-69-4630,C,C1336,Naypyitaw,Normal,Male,Sports and travel,22.21,7,7.7735,155.47,24-01-2019,10:23,Credit card,133.26,4.761904762,22.21,9.03,96.0785,19.7633
134-75-2619,A,C1626,Yangon,Member,Male,Sports and travel,19.32,10,9.66,193.2,31-03-2019,18:51,Cash,135.24,4.761904762,57.96,6.9,96.1735,16.8409
356-44-8813,B,C1283,Mandalay,Normal,Male,Home and lifestyle,37.48,4,7.496,149.92,26-05-2019,13:45,Credit card,112.44,4.761904762,37.48,9.24,96.0891,21.9588
198-66-9832,B,C1250,Mandalay,Member,Female,Fashion accessories,72.04,4,14.408,288.16,23-06-2019,19:38,Cash,144.08,4.761904762,144.08,10,96.0891,21.9588
283-26-5248,C,C1471,Naypyitaw,Member,Female,Food and beverages,98.52,17,83.742,1674.84,16-02-2019,20:23,Ewallet,985.2,4.761904762,689.64,4.725,96.0785,19.7633
712-39-0363,A,C1835,Yangon,Member,Male,Food and beverages,41.66,8,16.664,333.28,09-04-2019,15:24,Ewallet,249.96,4.761904762,83.32,5.6,96.1735,16.8409
218-59-9410,A,C1890,Yangon,Member,Female,Home and lifestyle,72.42,4,14.484,289.68,02-07-2019,16:54,Ewallet,217.26,4.761904762,72.42,8.2,96.1735,16.8409
174-75-0888,B,C1214,Mandalay,Normal,Male,Electronic accessories,21.58,13,14.027,280.54,25-07-2019,12:32,Cash,194.22,4.761904762,86.32,8.76,96.0891,21.9588
866-99-7614,C,C1410,Naypyitaw,Normal,Male,Food and beverages,89.2,12,53.52,1070.4,14-09-2019,15:42,Credit card,892,4.761904762,178.4,4.62,96.0785,19.7633
134-54-4720,B,C1264,Mandalay,Normal,Female,Electronic accessories,42.42,11,23.331,466.62,04-03-2019,13:58,Ewallet,339.36,4.761904762,127.26,6.84,96.0891,21.9588
760-90-2357,A,C1728,Yangon,Member,Male,Electronic accessories,74.51,8,29.804,596.08,25-07-2019,15:08,Ewallet,447.06,4.761904762,149.02,5,96.1735,16.8409
514-37-2845,B,C1229,Mandalay,Normal,Male,Fashion accessories,99.25,3,14.8875,297.75,16-10-2019,13:02,Cash,198.5,4.761904762,99.25,10,96.0891,21.9588
698-98-5964,A,C1870,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,812.1,09-04-2019,13:01,Credit card,812.1,4.761904762,0,6.3,96.1735,16.8409
718-57-9773,C,C1489,Naypyitaw,Normal,Female,Sports and travel,49.33,12,29.598,591.96,29-11-2019,16:40,Credit card,493.3,4.761904762,98.66,9.87,96.0785,19.7633
651-88-7328,A,C1690,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,591.66,11-12-2019,13:55,Cash,591.66,4.761904762,0,7.7,96.1735,16.8409
241-11-2261,B,C1216,Mandalay,Normal,Female,Fashion accessories,79.86,10,39.93,798.6,20-04-2019,10:33,Credit card,559.02,4.761904762,239.58,6.6,96.0891,21.9588
408-26-9866,C,C1484,Naypyitaw,Normal,Female,Sports and travel,73.98,8,29.592,591.84,29-05-2019,16:42,Ewallet,517.86,4.761904762,73.98,4.305,96.0785,19.7633
834-83-1826,B,C1295,Mandalay,Member,Female,Home and lifestyle,82.04,10,41.02,820.4,13-09-2019,17:16,Credit card,410.2,4.761904762,410.2,9.12,96.0891,21.9588
343-61-3544,B,C1272,Mandalay,Member,Male,Fashion accessories,26.67,20,26.67,533.4,20-09-2019,11:48,Cash,266.7,4.761904762,266.7,10,96.0891,21.9588
239-48-4278,A,C1826,Yangon,Member,Male,Fashion accessories,10.13,10,5.065,101.3,04-08-2019,19:35,Ewallet,70.91,4.761904762,30.39,8.3,96.1735,16.8409
355-34-6244,B,C1267,Mandalay,Normal,Male,Fashion accessories,72.39,3,10.8585,217.17,25-04-2019,19:55,Credit card,144.78,4.761904762,72.39,,96.0891,21.9588
550-84-8664,A,C1721,Yangon,Normal,Male,Fashion accessories,85.91,5,21.4775,429.55,21-01-2019,14:33,Credit card,429.55,4.761904762,0,,96.1735,16.8409
339-96-8318,B,C1205,Mandalay,Member,Male,Fashion accessories,81.31,14,56.917,1138.34,16-12-2019,19:49,Ewallet,569.17,4.761904762,569.17,,96.0891,21.9588
458-61-0011,B,C1224,Mandalay,Normal,Male,Fashion accessories,60.3,6,18.09,361.8,19-06-2019,18:43,Cash,241.2,4.761904762,120.6,,96.0891,21.9588
592-34-6155,C,C1407,Naypyitaw,Normal,Male,Fashion accessories,31.77,5,7.9425,158.85,10-01-2019,14:43,Ewallet,127.08,4.761904762,31.77,,96.0785,19.7633
797-88-0493,A,C1843,Yangon,Normal,Female,Fashion accessories,64.27,4,12.854,257.08,12-12-2019,13:54,Cash,257.08,4.761904762,0,,96.1735,16.8409
207-73-1363,B,C1293,Mandalay,Normal,Male,Fashion accessories,69.51,3,10.4265,208.53,11-11-2019,12:15,Ewallet,139.02,4.761904762,69.51,,96.0891,21.9588
390-31-6381,C,C1461,Naypyitaw,Normal,Male,Food and beverages,27.22,4,5.444,108.88,28-09-2019,12:37,Cash,81.66,4.761904762,27.22,,96.0785,19.7633
443-82-0585,A,C1837,Yangon,Member,Female,Health and beauty,77.68,6,23.304,466.08,17-05-2019,19:54,Cash,310.72,4.761904762,155.36,8.4,96.1735,16.8409
339-18-7061,C,C1419,Naypyitaw,Member,Female,Fashion accessories,92.98,3,13.947,278.94,06-09-2019,15:06,Credit card,185.96,4.761904762,92.98,8.4,96.0785,19.7633
359-90-3665,B,C1235,Mandalay,Member,Female,Sports and travel,18.08,8,7.232,144.64,02-05-2019,18:03,Credit card,72.32,4.761904762,72.32,10,96.0891,21.9588
375-72-3056,B,C1256,Mandalay,Normal,Male,Sports and travel,63.06,4,12.612,252.24,16-07-2019,15:58,Ewallet,189.18,4.761904762,63.06,8.4,96.0891,21.9588
127-47-6963,A,C1778,Yangon,Normal,Male,Sports and travel,51.71,4,10.342,206.84,04-11-2019,13:53,Credit card,206.84,4.761904762,0,9.8,96.1735,16.8409
278-86-2735,A,C1660,Yangon,Normal,Female,Sports and travel,52.34,3,7.851,157.02,07-03-2019,14:03,Cash,157.02,4.761904762,0,9.2,96.1735,16.8409
695-28-6250,A,C1615,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,215.3,19-01-2019,16:38,Ewallet,215.3,4.761904762,0,7.7,96.1735,16.8409
379-17-6588,C,C1487,Naypyitaw,Normal,Male,Sports and travel,59.61,12,35.766,715.32,18-03-2019,11:07,Cash,596.1,4.761904762,119.22,5.565,96.0785,19.7633
227-50-3718,A,C1744,Yangon,Normal,Male,Sports and travel,14.62,5,3.655,73.1,29-07-2019,12:23,Cash,73.1,4.761904762,0,4.4,96.1735,16.8409
302-15-2162,C,C1494,Naypyitaw,Member,Male,Health and beauty,46.53,10,23.265,465.3,23-04-2019,10:54,Credit card,279.18,4.761904762,186.12,4.515,96.0785,19.7633
788-07-8452,C,C1421,Naypyitaw,Member,Female,Home and lifestyle,24.24,11,13.332,266.64,20-11-2019,17:38,Ewallet,169.68,4.761904762,96.96,9.87,96.0785,19.7633
560-49-6611,A,C1868,Yangon,Member,Female,Sports and travel,45.58,1,2.279,45.58,26-07-2019,14:13,Cash,45.58,4.761904762,0,9.8,96.1735,16.8409
880-35-0356,A,C1771,Yangon,Member,Female,Sports and travel,75.2,4,15.04,300.8,12-03-2019,11:51,Ewallet,225.6,4.761904762,75.2,4.8,96.1735,16.8409
585-11-6748,B,C1258,Mandalay,Member,Male,Sports and travel,96.8,6,29.04,580.8,03-10-2019,13:05,Cash,290.4,4.761904762,290.4,6.36,96.0891,21.9588
470-31-3286,B,C1213,Mandalay,Normal,Male,Health and beauty,14.82,4,2.964,59.28,14-06-2019,11:30,Credit card,44.46,4.761904762,14.82,10,96.0891,21.9588
152-68-2907,A,C1706,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,156.6,15-12-2019,13:30,Credit card,156.6,4.761904762,0,9.5,96.1735,16.8409
123-35-4896,C,C1457,Naypyitaw,Normal,Female,Sports and travel,46.66,11,25.663,513.26,30-09-2019,19:11,Ewallet,419.94,4.761904762,93.32,5.565,96.0785,19.7633
258-69-7810,C,C1460,Naypyitaw,Normal,Female,Fashion accessories,36.85,6,11.055,221.1,02-02-2019,18:53,Cash,184.25,4.761904762,36.85,9.66,96.0785,19.7633
334-64-2006,A,C1729,Yangon,Member,Female,Home and lifestyle,70.32,3,10.548,210.96,28-05-2019,14:22,Ewallet,140.64,4.761904762,70.32,9.6,96.1735,16.8409
219-61-4139,C,C1442,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,83.08,13-03-2019,17:16,Ewallet,83.08,4.761904762,0,6.72,96.0785,19.7633
881-41-7302,C,C1441,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,64.99,27-07-2019,10:06,Credit card,64.99,4.761904762,0,4.725,96.0785,19.7633
373-09-4567,C,C1383,Naypyitaw,Normal,Male,Food and beverages,77.56,12,46.536,930.72,21-10-2019,20:35,Ewallet,775.6,4.761904762,155.12,7.245,96.0785,19.7633
642-30-6693,B,C1201,Mandalay,Normal,Female,Sports and travel,54.51,8,21.804,436.08,16-09-2019,13:54,Ewallet,327.06,4.761904762,109.02,9.36,96.0891,21.9588
484-22-8230,C,C1413,Naypyitaw,Member,Female,Fashion accessories,51.89,11,28.5395,570.79,10-04-2019,20:08,Cash,363.23,4.761904762,207.56,4.725,96.0785,19.7633
830-58-2383,B,C1212,Mandalay,Normal,Male,Home and lifestyle,31.75,6,9.525,190.5,10-10-2019,15:26,Cash,127,4.761904762,63.5,10,96.0891,21.9588
559-98-9873,A,C1784,Yangon,Member,Female,Fashion accessories,53.65,10,26.825,536.5,19-03-2019,12:56,Ewallet,375.55,4.761904762,160.95,5.2,96.1735,16.8409
544-32-5024,C,C1401,Naypyitaw,Member,Female,Food and beverages,49.79,7,17.4265,348.53,11-01-2019,19:16,Credit card,199.16,4.761904762,149.37,6.72,96.0785,19.7633
318-12-0304,A,C1621,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,30.61,27-07-2019,12:20,Ewallet,30.61,4.761904762,0,5.2,96.1735,16.8409
349-97-8902,B,C1287,Mandalay,Member,Male,Food and beverages,57.89,4,11.578,231.56,02-02-2019,10:37,Ewallet,115.78,4.761904762,115.78,10,96.0891,21.9588
421-95-9805,A,C1725,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,28.96,04-06-2019,10:18,Credit card,28.96,4.761904762,0,6.2,96.1735,16.8409
277-35-5865,C,C1320,Naypyitaw,Member,Female,Food and beverages,98.97,15,74.2275,1484.55,09-07-2019,11:23,Cash,890.73,4.761904762,593.82,7.035,96.0785,19.7633
789-23-8625,B,C1224,Mandalay,Member,Male,Fashion accessories,93.22,6,27.966,559.32,14-02-2019,11:45,Cash,279.66,4.761904762,279.66,8.64,96.0891,21.9588
284-54-4231,C,C1333,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,80.93,05-11-2019,16:08,Credit card,80.93,4.761904762,0,9.45,96.0785,19.7633
443-59-0061,A,C1675,Yangon,Member,Male,Food and beverages,67.45,14,47.215,944.3,02-03-2019,11:25,Ewallet,674.5,4.761904762,269.8,4.2,96.1735,16.8409
509-29-3912,A,C1852,Yangon,Member,Female,Sports and travel,38.72,13,25.168,503.36,21-01-2019,12:24,Ewallet,348.48,4.761904762,154.88,4.2,96.1735,16.8409
327-40-9673,B,C1222,Mandalay,Member,Male,Sports and travel,72.6,11,39.93,798.6,03-09-2019,19:51,Cash,435.6,4.761904762,363,8.28,96.0891,21.9588
840-19-2096,C,C1488,Naypyitaw,Member,Male,Electronic accessories,87.91,8,35.164,703.28,22-04-2019,18:10,Ewallet,439.55,4.761904762,263.73,4.62,96.0785,19.7633
828-46-6863,A,C1705,Yangon,Member,Male,Food and beverages,98.53,8,39.412,788.24,23-10-2019,11:22,Credit card,591.18,4.761904762,197.06,4,96.1735,16.8409
641-96-3695,C,C1312,Naypyitaw,Member,Female,Fashion accessories,43.46,10,21.73,434.6,18-12-2019,17:55,Ewallet,260.76,4.761904762,173.84,8.925,96.0785,19.7633
420-97-3340,A,C1896,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,215.04,03-08-2019,15:30,Credit card,215.04,4.761904762,0,9.2,96.1735,16.8409
436-54-4512,A,C1648,Yangon,Normal,Female,Sports and travel,91.61,1,4.5805,91.61,13-01-2019,19:44,Cash,91.61,4.761904762,0,9.8,96.1735,16.8409
670-79-6321,B,C1204,Mandalay,Normal,Female,Sports and travel,94.59,10,47.295,945.9,28-01-2019,15:27,Credit card,662.13,4.761904762,283.77,5.88,96.0891,21.9588
852-62-7105,B,C1208,Mandalay,Normal,Female,Sports and travel,83.25,14,58.275,1165.5,02-07-2019,11:25,Credit card,832.5,4.761904762,333,5.28,96.0891,21.9588
